raw,allen_1,allen_2,allen_3,allen_4,allen_5,allen_6,allen_7,fine,medium,coarse,all,hemisphere,marker,rater,MDMA_1,MDMA_2,MDMA_3,MDMA_4,MDMA_5,MDMA_6,MDMA_7,METH_1,METH_2,METH_3,METH_4,SAL_1,SAL_2,SAL_3,SAL_4,SAL_5,SAL_6,vMDMA_1,vMDMA_2,vMDMA_3,vMDMA_4,vMDMA_5,vMDMA_6,vMDMA_7,vMETH_1,vMETH_2,vMETH_3,vMETH_4,vSAL_1,vSAL_2,vSAL_3,vSAL_4,vSAL_5,vSAL_6
accessory_olfactory_bulb_glomerular_layer,accessory_olfactory_bulb_glomerular_layer,accessory_olfactory_bulb_glomerular_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,DR,6.0,0.0,252.0,22.0,125.0,58.0,127.0,0.0,0.0,38.0,0.0,6.0,2.0,0.0,43.0,0.0,11.0,0.0,0.0,4.649349000000003,0.7535939999999991,1.0801020000000003,1.6260120000000011,1.6925010000000011,0.0,0.030705000000000003,1.1143440000000004,0.0,0.0,0.0,0.0,3.5421200000000046,0.0,0.5271759999999995
accessory_olfactory_bulb_glomerular_layer,accessory_olfactory_bulb_glomerular_layer,accessory_olfactory_bulb_glomerular_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,JS,0.0,0.0,215.0,8.0,60.0,34.0,86.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,4.649349000000003,0.7535939999999991,1.0801020000000003,1.6260120000000011,1.6925010000000011,0.0,0.030705000000000003,1.1143440000000004,0.0,0.0,0.0,0.0,3.5421200000000046,0.0,0.5271759999999995
accessory_olfactory_bulb_glomerular_layer,accessory_olfactory_bulb_glomerular_layer,accessory_olfactory_bulb_glomerular_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,PL,1.0,0.0,244.0,11.0,92.0,48.0,112.0,0.0,0.0,24.0,0.0,3.0,0.0,0.0,43.0,0.0,6.0,0.0,0.0,4.649349000000003,0.7535939999999991,1.0801020000000003,1.6260120000000011,1.6925010000000011,0.0,0.030705000000000003,1.1143440000000004,0.0,0.0,0.0,0.0,3.5421200000000046,0.0,0.5271759999999995
accessory_olfactory_bulb_glomerular_layer,accessory_olfactory_bulb_glomerular_layer,accessory_olfactory_bulb_glomerular_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,SS,0.0,0.0,99.0,1.0,62.0,16.0,83.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,19.0,0.0,7.0,0.0,0.0,4.649349000000003,0.7535939999999991,1.0801020000000003,1.6260120000000011,1.6925010000000011,0.0,0.030705000000000003,1.1143440000000004,0.0,0.0,0.0,0.0,3.5421200000000046,0.0,0.5271759999999995
accessory_olfactory_bulb_glomerular_layer,accessory_olfactory_bulb_glomerular_layer,accessory_olfactory_bulb_glomerular_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,TH,0.0,0.0,218.0,4.0,113.0,43.0,98.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,40.0,0.0,9.0,0.0,0.0,4.649349000000003,0.7535939999999991,1.0801020000000003,1.6260120000000011,1.6925010000000011,0.0,0.030705000000000003,1.1143440000000004,0.0,0.0,0.0,0.0,3.5421200000000046,0.0,0.5271759999999995
accessory_olfactory_bulb_granular_layer,accessory_olfactory_bulb_granular_layer,accessory_olfactory_bulb_granular_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,DR,0.0,0.0,434.0,36.0,6.0,60.0,172.0,0.0,0.0,23.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.175912999999994,0.000956,0.007496999999999999,0.041495999999999984,1.2390310000000004,0.0,0.0,0.032490000000000005,0.0,0.0,0.0,0.0,1.2096500000000008,0.0,0.0
accessory_olfactory_bulb_granular_layer,accessory_olfactory_bulb_granular_layer,accessory_olfactory_bulb_granular_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,JS,0.0,0.0,179.0,0.0,2.0,6.0,157.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,4.175912999999994,0.000956,0.007496999999999999,0.041495999999999984,1.2390310000000004,0.0,0.0,0.032490000000000005,0.0,0.0,0.0,0.0,1.2096500000000008,0.0,0.0
accessory_olfactory_bulb_granular_layer,accessory_olfactory_bulb_granular_layer,accessory_olfactory_bulb_granular_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,PL,0.0,0.0,236.0,7.0,4.0,18.0,125.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.175912999999994,0.000956,0.007496999999999999,0.041495999999999984,1.2390310000000004,0.0,0.0,0.032490000000000005,0.0,0.0,0.0,0.0,1.2096500000000008,0.0,0.0
accessory_olfactory_bulb_granular_layer,accessory_olfactory_bulb_granular_layer,accessory_olfactory_bulb_granular_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,SS,0.0,0.0,101.0,0.0,12.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.175912999999994,0.000956,0.007496999999999999,0.041495999999999984,1.2390310000000004,0.0,0.0,0.032490000000000005,0.0,0.0,0.0,0.0,1.2096500000000008,0.0,0.0
accessory_olfactory_bulb_granular_layer,accessory_olfactory_bulb_granular_layer,accessory_olfactory_bulb_granular_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,TH,0.0,0.0,246.0,8.0,5.0,21.0,104.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.175912999999994,0.000956,0.007496999999999999,0.041495999999999984,1.2390310000000004,0.0,0.0,0.032490000000000005,0.0,0.0,0.0,0.0,1.2096500000000008,0.0,0.0
